File_ID,English_name,Vocalization_type,Quality,Time,AM_PM,Year,Month,Day,X,Y,Quadrant
347893,Blue-collared Zipper,"""call, song""",A,9:30,am,2013,12,21,44,63,3
158745,Blue-collared Zipper,call,C,9:30,am,2013,12,16,45,67,3
95988,Blue-collared Zipper,song,B,9:33,am,2012,2,13,50,56,3
95987,Blue-collared Zipper,song,C,9:33,am,2012,2,13,44,64,3
166768,Blue-collared Zipper,call,B,10:00,am,2014,1,22,46,65,3
230058,Blue-collared Zipper,call,B,10:45,am,2003,4,16,47,63,3
146158,Blue-collared Zipper,song,B,11:00,am,2013,2,21,47,66,3
15843,Blue-collared Zipper,call,C,11:15,am,2007,8,15,49,57,3
251567,Blue-collared Zipper,call,C,12:00,pm,2007,3,11,50,60,3
251569,Blue-collared Zipper,call,B,12:10,pm,2004,11,27,49,61,3
24011,Blue-collared Zipper,song,B,13:00,pm,2008,10,18,50,59,3
251566,Blue-collared Zipper,call,C,14:00,pm,2005,9,12,53,61,3
211636,Blue-collared Zipper,call,B,14:30,pm,2014,12,16,50,63,3
85427,Blue-collared Zipper,call,B,15:50,pm,2002,10,30,47,65,3
347750,Blue-collared Zipper,call,no score,16:00,pm,2016,8,21,46,62,3
273667,Blue-collared Zipper,call,B,16:00,pm,2010,1,2,45,65,3
230055,Blue-collared Zipper,call,B,16:00,pm,2006,2,14,45,66,3
8370,Blue-collared Zipper,call,C,16:00,pm,2006,9,26,48,63,3
162080,Blue-collared Zipper,call,C,16:11,pm,2013,12,10,47,62,3
176506,Blue-collared Zipper,call,no score,16:17,pm,2010,9,26,46,62,3
181434,Blue-collared Zipper,song,B,16:30,pm,2013,11,16,46,70,3
374413,Blue-collared Zipper,call,A,16:49,pm,2017,2,3,60,71,3
116386,Blue-collared Zipper,call,B,16:50,pm,2012,10,4,46,64,3
230060,Blue-collared Zipper,call,B,17:00,pm,2000,6,5,45,65,3
230059,Blue-collared Zipper,call,B,17:00,pm,2000,6,5,56,58,3
274462,Blue-collared Zipper,call,A,17:05,pm,2010,3,15,60,76,3
74792,Blue-collared Zipper,call,B,18:20,pm,1997,8,1,46,35,3
260444,Blue-collared Zipper,call,A,?,?,1998,3,4,43,74,3
257777,Blue-collared Zipper,call,A,?,?,1996,11,0,43,67,3
239025,Blue-collared Zipper,call,A,?,?,1990,11,29,47,64,3
48782,Blue-collared Zipper,song,A,?,?,2005,3,28,46,64,3
6135,Blue-collared Zipper,song,A,?,?,2005,3,25,47,64,3
52081,Blue-collared Zipper,song,B,?,?,2005,3,29,31,58,3
41940,Blue-collared Zipper,song,B,?,?,2009,11,2,46,60,3
13791,Bombadil,song,B,7:10,am,2007,6,3,75,98,3
337962,Bombadil,call,B,8:50,am,2016,7,1,35,81,3
83740,Bombadil,"""call, song""",D,9:45,am,2011,3,27,47,58,3
185814,Bombadil,song,A,20:26,pm,2014,6,6,58,86,3
50603,Bombadil,song,B,?,?,2006,3,15,48,56,3
50589,Bombadil,song,B,?,?,2006,3,10,48,57,3
31044,Bombadil,"""call, song""",D,?,?,2008,5,29,41,63,3
14954,Broad-winged Jojo,call,A,4:00,am,2007,6,14,55,53,3
172982,Broad-winged Jojo,song,D,4:30,am,2013,6,17,57,87,3
369858,Broad-winged Jojo,song,D,4:45,am,2016,6,25,75,85,3
138081,Broad-winged Jojo,call,C,5:00,am,2013,6,11,51,76,3
160321,Broad-winged Jojo,call,B,5:58,am,2013,5,5,45,65,3
196875,Broad-winged Jojo,song,B,6:00,am,2014,8,25,51,74,3
389985,Broad-winged Jojo,call,B,6:16,am,2017,5,27,64,75,3
389986,Broad-winged Jojo,call,B,6:19,am,2017,5,27,70,81,3
371463,Broad-winged Jojo,"""call, song""",A,6:30,am,2017,5,14,61,75,3
140782,Broad-winged Jojo,call,A,6:35,am,2013,6,27,55,78,3
184319,Broad-winged Jojo,call,A,7:00,am,2014,6,28,61,76,3
82759,Broad-winged Jojo,call,B,7:15,am,2011,7,3,55,74,3
317055,Broad-winged Jojo,"""call, song""",A,7:30,am,2016,5,16,63,91,3
164751,Broad-winged Jojo,song,B,7:38,am,2012,5,11,56,78,3
140783,Broad-winged Jojo,call,B,7:50,am,2013,6,27,50,79,3
182068,Broad-winged Jojo,"""call, song""",A,8:00,am,2014,5,22,54,76,3
395415,Broad-winged Jojo,call,B,8:00,am,2017,6,4,45,49,3
357148,Broad-winged Jojo,call,B,8:00,am,2017,2,25,39,63,3
192537,Broad-winged Jojo,call,A,8:14,am,2014,6,14,42,86,3
102207,Broad-winged Jojo,call,B,8:15,am,2012,5,27,56,73,3
80335,Broad-winged Jojo,song,A,8:24,am,2011,6,7,56,83,3
158560,Broad-winged Jojo,call,B,8:30,am,2013,4,11,66,81,3
43644,Broad-winged Jojo,call,B,8:30,am,2009,6,20,44,81,3
141537,Broad-winged Jojo,song,C,8:30,am,2013,6,27,42,87,3
387362,Broad-winged Jojo,call,A,8:31,am,2013,7,28,53,87,3
253853,Broad-winged Jojo,"""call, song""",B,8:44,am,2015,3,20,60,78,3
253850,Broad-winged Jojo,"""call, song""",B,8:44,am,2015,3,20,48,80,3
253869,Broad-winged Jojo,"""call, song""",B,8:46,am,2015,3,20,69,83,3
288571,Broad-winged Jojo,call,C,8:52,am,1998,3,7,49,64,3
385856,Broad-winged Jojo,call,B,9:00,am,2015,7,19,56,84,3
141872,Broad-winged Jojo,call,C,9:00,am,2012,8,25,65,92,3
160341,Broad-winged Jojo,call,C,9:25,am,2013,5,5,56,74,3
96700,Broad-winged Jojo,call,D,9:50,am,2009,9,16,75,86,3
33566,Broad-winged Jojo,"""call, song""",A,10:00,am,2009,4,27,60,76,3
33565,Broad-winged Jojo,song,A,10:00,am,2009,4,27,59,75,3
33563,Broad-winged Jojo,"""call, song""",A,10:00,am,2009,4,27,59,84,3
14955,Broad-winged Jojo,call,A,10:00,am,2007,6,22,67,82,3
183604,Broad-winged Jojo,song,C,10:00,am,2014,6,21,58,77,3
135669,Broad-winged Jojo,"""call, song""",A,10:30,am,2013,5,26,61,75,3
135668,Broad-winged Jojo,"""call, song""",B,10:30,am,2013,5,26,60,74,3
135667,Broad-winged Jojo,song,B,10:30,am,2013,5,26,63,88,3
103814,Broad-winged Jojo,"""call, song""",B,10:30,am,2012,6,13,58,75,3
54331,Broad-winged Jojo,"""call, song""",B,11:00,am,2008,7,12,64,82,3
379541,Broad-winged Jojo,song,no score,11:30,am,2017,7,1,55,74,3
164736,Broad-winged Jojo,song,C,11:43,am,2013,5,9,58,79,3
159336,Broad-winged Jojo,call,B,11:44,am,2012,8,24,60,77,3
159277,Broad-winged Jojo,call,B,11:58,am,2012,8,19,58,77,3
164739,Broad-winged Jojo,call,B,12:19,pm,2012,5,12,57,74,3
164742,Broad-winged Jojo,call,C,12:19,pm,2012,5,12,60,75,3
176376,Broad-winged Jojo,call,B,14:03,pm,2014,4,27,53,69,3
182957,Broad-winged Jojo,song,D,14:30,pm,2014,6,21,59,78,3
94147,Broad-winged Jojo,song,B,15:30,pm,2011,7,9,45,76,3
379335,Broad-winged Jojo,song,no score,15:31,pm,2017,7,1,55,80,3
86466,Broad-winged Jojo,"""call, song""",B,15:59,pm,2011,7,9,59,76,3
373461,Broad-winged Jojo,call,B,16:00,pm,2017,4,14,46,75,3
317045,Broad-winged Jojo,call,A,16:30,pm,2016,5,15,60,78,3
320111,Broad-winged Jojo,call,B,16:30,pm,2016,5,29,55,79,3
330559,Broad-winged Jojo,call,C,17:00,pm,2016,8,7,63,76,3
278199,Broad-winged Jojo,?,B,17:36,pm,2015,6,10,38,85,3
278201,Broad-winged Jojo,?,A,17:45,pm,2015,6,10,66,90,3
278203,Broad-winged Jojo,?,A,17:46,pm,2015,6,10,69,90,3
228616,Broad-winged Jojo,call,B,19:00,pm,1999,4,25,58,76,3
320501,Broad-winged Jojo,call,C,19:00,pm,2016,6,7,61,91,3
108734,Broad-winged Jojo,call,B,19:25,pm,2012,8,28,45,74,3
194583,Broad-winged Jojo,call,B,20:12,pm,2014,7,30,43,73,3
59093,Broad-winged Jojo,call,B,?,?,2010,7,31,53,76,3
17165,Broad-winged Jojo,song,B,?,?,2007,7,9,57,76,3
17162,Broad-winged Jojo,call,B,?,?,2007,7,9,62,78,3
17164,Broad-winged Jojo,song,C,?,?,2007,7,9,59,77,3
1202,Broad-winged Jojo,song,C,?,?,2003,7,18,57,86,3
31012,Canadian Cootamum,song,A,6:30,am,2008,4,10,37,60,3
217829,Canadian Cootamum,call,B,18:33,pm,2015,2,8,59,77,3
93789,Canadian Cootamum,call,B,20:19,pm,2012,1,29,53,94,3
147774,Carries Champagne Pipit,call,C,8:30,am,2013,9,18,48,66,3
91294,Carries Champagne Pipit,call,B,9:00,am,2011,12,9,71,67,3
197379,Carries Champagne Pipit,call,A,9:20,am,2014,4,17,42,34,3
175348,Carries Champagne Pipit,call,B,12:00,pm,2014,4,19,49,62,3
91297,Carries Champagne Pipit,call,C,15:09,pm,2011,12,4,45,64,3
306366,Carries Champagne Pipit,call,A,17:00,pm,2016,3,5,78,84,3
384539,Darkwing Sparrow,"""call, song""",A,5:54,am,2017,8,5,36,61,3
405192,Darkwing Sparrow,song,A,5:57,am,2017,4,18,41,66,3
388295,Darkwing Sparrow,song,A,6:00,am,2017,9,30,39,56,3
376476,Darkwing Sparrow,call,A,6:30,am,2017,6,18,39,63,3
373844,Darkwing Sparrow,call,A,6:30,am,2017,6,5,57,76,3
352024,Darkwing Sparrow,call,A,6:30,am,2016,12,29,41,59,3
405292,Darkwing Sparrow,song,A,6:51,am,2017,4,17,37,74,3
405293,Darkwing Sparrow,song,A,6:53,am,2017,4,17,63,81,3
344319,Darkwing Sparrow,"""call, song""",A,6:56,am,2016,3,12,22,73,3
383292,Darkwing Sparrow,call,A,7:00,am,2017,8,5,30,81,3
377232,Darkwing Sparrow,song,A,7:11,am,2017,3,3,41,64,3
376566,Darkwing Sparrow,call,A,7:50,am,2017,6,17,40,61,3
374569,Darkwing Sparrow,call,A,7:57,am,2017,4,28,36,58,3
405237,Darkwing Sparrow,song,A,8:29,am,2017,4,8,40,56,3
396464,Darkwing Sparrow,call,A,9:00,am,2017,12,10,42,68,3
379470,Darkwing Sparrow,"""call, song""",A,9:00,am,2017,7,3,39,66,3
390512,Darkwing Sparrow,call,A,9:30,am,2017,10,22,43,68,3
356114,Darkwing Sparrow,call,A,9:30,am,2017,2,18,39,61,3
403458,Darkwing Sparrow,call,A,10:00,am,2018,2,24,42,60,3
380358,Darkwing Sparrow,"""call, song""",A,10:53,am,2017,6,4,43,63,3
364247,Darkwing Sparrow,"""call, song""",A,11:00,am,2017,3,24,40,62,3
325709,Darkwing Sparrow,"""call, song""",A,11:31,am,2015,2,22,65,77,3
402355,Darkwing Sparrow,call,A,12:03,pm,2018,2,9,62,75,3
367543,Darkwing Sparrow,call,A,13:00,pm,2017,5,3,24,72,3
402159,Darkwing Sparrow,call,A,13:29,pm,2018,2,7,54,73,3
392772,Darkwing Sparrow,call,A,14:51,pm,2014,4,21,28,69,3
381202,Darkwing Sparrow,call,A,16:30,pm,2017,4,11,63,79,3
344302,Darkwing Sparrow,call,A,16:53,pm,2015,6,7,47,63,3
344306,Darkwing Sparrow,call,A,17:20,pm,2015,6,7,38,59,3
361303,Darkwing Sparrow,call,A,18:46,pm,2017,3,25,37,73,3
377560,Darkwing Sparrow,call,A,20:00,pm,2017,6,27,37,73,3
377559,Darkwing Sparrow,call,A,20:00,pm,2017,6,27,46,63,3
327002,Darkwing Sparrow,call,A,?,?,2016,6,2,42,67,3
57258,Eastern Corn Skeet,song,A,5:30,am,2010,6,7,55,68,3
99547,Eastern Corn Skeet,song,B,6:13,am,2012,4,15,50,65,3
302533,Eastern Corn Skeet,"""call, song""",B,8:30,am,2016,2,6,57,88,3
182331,Eastern Corn Skeet,song,B,8:30,am,2002,4,30,46,56,3
385024,Eastern Corn Skeet,song,A,10:00,am,2017,5,11,65,90,3
376425,Eastern Corn Skeet,song,A,10:30,am,2017,6,18,47,36,3
158055,Eastern Corn Skeet,call,B,14:37,pm,2013,12,15,69,61,3
81030,Green-tipped Scarlet Pipit,?,B,6:05,am,2002,11,20,59,64,3
389129,Green-tipped Scarlet Pipit,song,no score,6:30,am,2014,10,28,35,61,3
110826,Green-tipped Scarlet Pipit,call,B,6:40,am,2012,10,10,59,63,3
205977,Green-tipped Scarlet Pipit,song,A,6:41,am,2014,1,31,62,66,3
221674,Green-tipped Scarlet Pipit,song,A,6:45,am,2004,7,28,59,77,3
221673,Green-tipped Scarlet Pipit,song,A,6:45,am,2004,7,28,37,69,3
299158,Green-tipped Scarlet Pipit,song,no score,7:00,am,2011,8,31,60,64,3
221675,Green-tipped Scarlet Pipit,song,A,7:00,am,2004,7,28,54,68,3
17578,Green-tipped Scarlet Pipit,song,A,7:00,am,2005,4,16,58,65,3
290233,Green-tipped Scarlet Pipit,song,B,7:13,am,1998,3,22,65,75,3
206678,Green-tipped Scarlet Pipit,song,A,7:16,am,2014,8,6,54,72,3
389469,Green-tipped Scarlet Pipit,song,no score,7:30,am,2014,3,22,64,70,3
143234,Green-tipped Scarlet Pipit,song,A,7:30,am,2013,7,14,54,81,3
141683,Green-tipped Scarlet Pipit,song,B,7:30,am,2011,8,6,53,67,3
115916,Green-tipped Scarlet Pipit,song,B,7:30,am,2011,10,1,55,67,3
62671,Green-tipped Scarlet Pipit,song,A,7:31,am,2010,9,22,59,78,3
77917,Green-tipped Scarlet Pipit,song,A,7:40,am,2011,5,8,62,66,3
241793,Green-tipped Scarlet Pipit,song,A,7:50,am,2014,8,30,73,61,3
210152,Green-tipped Scarlet Pipit,song,A,8:00,am,2014,12,14,62,67,3
142719,Green-tipped Scarlet Pipit,song,A,8:00,am,2012,8,20,57,78,3
396419,Green-tipped Scarlet Pipit,song,B,8:00,am,2017,11,12,63,66,3
145503,Green-tipped Scarlet Pipit,song,B,8:00,am,2006,1,16,53,69,3
334189,Green-tipped Scarlet Pipit,call,A,8:30,am,2016,9,9,54,70,3
174492,Green-tipped Scarlet Pipit,song,A,8:33,am,2011,5,24,57,76,3
115450,Green-tipped Scarlet Pipit,song,A,9:00,am,2012,10,4,69,62,3
403198,Green-tipped Scarlet Pipit,song,B,9:00,am,2017,11,5,51,68,3
234763,Green-tipped Scarlet Pipit,song,no score,13:00,pm,2014,2,25,42,58,3
144004,Green-tipped Scarlet Pipit,song,A,14:30,pm,2013,7,29,72,65,3
60257,Green-tipped Scarlet Pipit,song,A,?,?,1994,6,8,53,70,3
49063,Green-tipped Scarlet Pipit,song,A,?,?,1999,11,1,62,59,3
42405,Green-tipped Scarlet Pipit,song,A,?,?,2008,3,28,62,66,3
23803,Green-tipped Scarlet Pipit,song,A,?,?,2008,9,26,57,69,3
4018,Green-tipped Scarlet Pipit,song,A,?,?,2004,10,12,55,72,3
139847,Lesser Birchbeere,call,B,0:37,am,2013,6,23,76,47,3
42584,Lesser Birchbeere,call,A,5:30,am,2009,6,20,88,57,3
343848,Lesser Birchbeere,call,A,6:00,am,2016,7,30,78,45,3
312712,Lesser Birchbeere,call,B,6:00,am,2016,4,17,79,53,3
153027,Lesser Birchbeere,call,B,6:00,am,2013,6,26,82,51,3
11721,Lesser Birchbeere,call,C,6:00,am,2006,7,20,64,60,3
160323,Lesser Birchbeere,call,B,6:12,am,2013,5,5,81,53,3
321383,Lesser Birchbeere,"""call, song""",A,6:15,am,2016,6,10,57,58,3
377860,Lesser Birchbeere,call,B,6:46,am,2000,6,11,67,94,3
159404,Lesser Birchbeere,call,B,6:52,am,2012,9,1,79,68,3
377861,Lesser Birchbeere,call,B,6:53,am,2000,6,11,75,54,3
160294,Lesser Birchbeere,call,B,6:58,am,2013,5,4,84,46,3
220910,Lesser Birchbeere,call,B,7:00,am,1998,3,20,80,52,3
103452,Lesser Birchbeere,call,B,7:20,am,2012,5,6,80,54,3
160500,Lesser Birchbeere,call,A,7:26,am,2013,5,19,81,53,3
129073,Lesser Birchbeere,call,B,7:27,am,2013,4,7,81,47,3
320102,Lesser Birchbeere,call,A,7:43,am,2016,6,3,75,69,3
59950,Lesser Birchbeere,call,B,7:45,am,2010,7,28,85,51,3
59949,Lesser Birchbeere,call,B,7:45,am,2010,7,28,81,53,3
59948,Lesser Birchbeere,call,B,7:45,am,2010,7,28,81,49,3
212929,Lesser Birchbeere,call,A,7:50,am,2015,2,8,90,37,3
323533,Lesser Birchbeere,call,A,8:00,am,2016,6,21,86,63,3
323534,Lesser Birchbeere,call,B,8:00,am,2016,6,21,78,58,3
220905,Lesser Birchbeere,call,A,8:10,am,2007,2,18,77,50,3
160339,Lesser Birchbeere,call,A,8:13,am,2013,5,5,92,44,3
169201,Lesser Birchbeere,call,B,8:28,am,2014,2,25,84,43,3
398815,Lesser Birchbeere,call,B,8:30,am,2018,1,7,77,49,3
399993,Lesser Birchbeere,"""call, song""",C,8:30,am,2018,1,21,81,39,3
169196,Lesser Birchbeere,call,A,8:31,am,2014,3,1,73,62,3
169200,Lesser Birchbeere,call,B,8:31,am,2014,2,25,85,57,3
169198,Lesser Birchbeere,call,B,8:31,am,2014,3,1,76,89,3
169205,Lesser Birchbeere,call,A,8:36,am,2014,3,1,75,50,3
169204,Lesser Birchbeere,call,A,8:36,am,2014,3,1,78,58,3
147349,Lesser Birchbeere,call,B,8:39,am,2013,8,25,78,44,3
164564,Lesser Birchbeere,call,A,8:41,am,2014,1,11,76,53,3
357658,Lesser Birchbeere,call,A,8:59,am,2017,2,13,82,68,3
361296,Lesser Birchbeere,call,no score,9:00,am,2017,3,25,92,33,3
388612,Lesser Birchbeere,call,A,9:00,am,2015,9,23,80,56,3
29509,Lesser Birchbeere,call,A,9:00,am,2008,5,30,87,38,3
388613,Lesser Birchbeere,call,B,9:00,am,2015,9,23,80,50,3
220907,Lesser Birchbeere,call,B,9:00,am,2003,4,19,85,52,3
164630,Lesser Birchbeere,call,B,9:00,am,2014,1,12,70,60,3
148697,Lesser Birchbeere,call,B,9:00,am,2012,11,25,69,53,3
357662,Lesser Birchbeere,call,B,9:26,am,2017,2,13,85,36,3
406225,Lesser Birchbeere,call,B,9:29,am,2018,3,16,79,53,3
62728,Lesser Birchbeere,call,B,9:29,am,2010,9,26,73,54,3
210719,Lesser Birchbeere,call,B,9:30,am,1990,2,12,79,64,3
97354,Lesser Birchbeere,call,B,9:30,am,2012,3,25,61,41,3
321767,Lesser Birchbeere,call,A,9:56,am,2015,5,17,63,53,3
302410,Lesser Birchbeere,call,A,10:00,am,2014,6,4,72,53,3
253361,Lesser Birchbeere,call,A,10:00,am,2015,6,21,82,57,3
95719,Lesser Birchbeere,call,B,10:25,am,2008,8,4,70,47,3
204242,Lesser Birchbeere,call,B,10:30,am,2014,11,28,83,58,3
139866,Lesser Birchbeere,call,B,10:30,am,2013,5,27,81,43,3
103966,Lesser Birchbeere,call,B,10:30,am,2012,6,17,83,53,3
103965,Lesser Birchbeere,call,B,10:30,am,2012,6,17,65,57,3
251993,Lesser Birchbeere,call,A,11:00,am,2013,11,10,67,60,3
34783,Lesser Birchbeere,call,A,11:00,am,2008,5,28,87,60,3
56420,Lesser Birchbeere,song,C,11:00,am,2008,5,3,78,50,3
190805,Lesser Birchbeere,call,B,11:13,am,2014,8,13,79,46,3
293298,Lesser Birchbeere,call,A,11:30,am,2015,12,1,86,61,3
95717,Lesser Birchbeere,call,B,11:30,am,2004,8,4,91,45,3
143721,Lesser Birchbeere,call,B,12:00,pm,2013,7,7,51,38,3
398883,Lesser Birchbeere,song,C,12:03,pm,2017,12,30,85,51,3
109316,Lesser Birchbeere,call,A,12:30,pm,2012,9,4,72,69,3
220908,Lesser Birchbeere,call,B,12:30,pm,2003,4,18,88,50,3
173549,Lesser Birchbeere,call,C,12:30,pm,2012,5,2,87,46,3
173551,Lesser Birchbeere,song,B,13:00,pm,2012,5,14,72,55,3
138333,Lesser Birchbeere,call,C,13:50,pm,2013,5,12,84,55,3
234162,Lesser Birchbeere,call,C,14:00,pm,2015,4,3,82,53,3
128235,Lesser Birchbeere,call,B,15:00,pm,2013,4,1,87,53,3
128228,Lesser Birchbeere,call,B,15:00,pm,2013,4,1,85,57,3
34862,Lesser Birchbeere,call,A,15:10,pm,2009,5,24,75,48,3
149942,Lesser Birchbeere,call,A,15:56,pm,2013,10,5,76,46,3
105256,Lesser Birchbeere,call,B,16:00,pm,2012,4,3,50,47,3
281906,Lesser Birchbeere,call,C,16:30,pm,2015,9,18,60,77,3
177796,Lesser Birchbeere,call,B,16:32,pm,2014,5,9,69,92,3
95722,Lesser Birchbeere,call,B,16:45,pm,2009,8,5,67,57,3
95724,Lesser Birchbeere,call,B,16:55,pm,2009,8,5,84,50,3
316533,Lesser Birchbeere,call,A,17:00,pm,2016,5,14,92,44,3
173992,Lesser Birchbeere,call,B,17:00,pm,2014,4,6,86,51,3
170706,Lesser Birchbeere,call,B,17:00,pm,2014,3,22,83,60,3
318822,Lesser Birchbeere,call,A,17:27,pm,2016,5,12,91,52,3
385127,Lesser Birchbeere,call,A,17:30,pm,2017,9,2,78,54,3
21391,Lesser Birchbeere,call,B,18:00,pm,2007,3,16,81,52,3
197938,Lesser Birchbeere,call,A,18:10,pm,2014,9,28,92,47,3
160790,Lesser Birchbeere,call,B,18:20,pm,2013,6,16,77,35,3
76499,Lesser Birchbeere,call,A,18:40,pm,2011,4,23,65,76,3
235014,Lesser Birchbeere,call,C,19:00,pm,2015,4,7,76,57,3
143640,Lesser Birchbeere,call,C,22:00,pm,2013,5,20,83,49,3
293867,Lesser Birchbeere,call,no score,23:00,pm,2015,6,8,77,59,3
257563,Lesser Birchbeere,call,A,?,?,2003,3,0,75,45,3
52440,Lesser Birchbeere,call,A,?,?,2010,5,23,73,61,3
47217,Lesser Birchbeere,call,A,?,?,1983,7,25,82,51,3
31170,Lesser Birchbeere,call,B,?,?,2008,6,25,76,62,3
16958,Lesser Birchbeere,call,B,?,?,2007,5,29,83,45,3
187276,Lesser Birchbeere,call,C,?,?,1993,7,10,76,53,3
16957,Lesser Birchbeere,call,C,?,?,2007,5,29,81,52,3
1148,Lesser Birchbeere,call,C,?,?,1991,6,20,68,67,3
98204,Lesser Birchbeere,call,C,?,pm,2012,4,5,81,51,3
305015,Orange Pine Plover,call,A,0:00,am,2015,4,12,68,46,3
244585,Orange Pine Plover,call,B,6:00,am,2013,4,16,53,48,3
370491,Orange Pine Plover,song,A,6:03,am,2017,5,12,98,61,3
375008,Orange Pine Plover,"""call, song""",A,6:30,am,2017,6,6,62,45,3
163254,Orange Pine Plover,song,B,6:30,am,2013,6,2,55,49,3
137054,Orange Pine Plover,"""call, song""",B,6:30,am,2013,6,4,60,49,3
321528,Orange Pine Plover,call,C,6:51,am,2016,5,25,48,28,3
376462,Orange Pine Plover,call,no score,7:00,am,2017,6,21,45,55,3
54456,Orange Pine Plover,song,B,7:15,am,2010,5,12,59,33,3
168013,Orange Pine Plover,call,B,7:30,am,2007,4,26,91,60,3
168011,Orange Pine Plover,"""call, song""",B,7:30,am,2012,3,12,69,49,3
168010,Orange Pine Plover,"""call, song""",B,7:30,am,2013,2,16,45,56,3
168008,Orange Pine Plover,song,B,7:30,am,2013,2,16,44,54,3
370944,Orange Pine Plover,song,A,7:48,am,2017,5,13,97,41,3
174397,Orange Pine Plover,"""call, song""",A,7:53,am,2014,3,15,61,31,3
322769,Orange Pine Plover,call,A,8:00,am,2016,6,19,95,55,3
370005,Orange Pine Plover,call,B,8:00,am,2017,3,8,63,14,3
356765,Orange Pine Plover,song,B,8:00,am,2017,2,25,60,41,3
287345,Orange Pine Plover,call,B,8:00,am,2015,10,12,77,44,3
168056,Orange Pine Plover,call,B,8:00,am,2008,12,28,65,43,3
87749,Orange Pine Plover,call,B,8:00,am,2011,9,28,69,51,3
145940,Orange Pine Plover,"""call, song""",B,8:04,am,2013,8,1,77,37,3
145941,Orange Pine Plover,call,A,8:10,am,2013,8,1,56,41,3
164758,Orange Pine Plover,call,A,8:13,am,2014,1,14,66,37,3
287307,Orange Pine Plover,call,B,8:15,am,2015,10,11,56,50,3
312728,Orange Pine Plover,call,B,8:24,am,2016,4,16,63,30,3
145938,Orange Pine Plover,call,A,8:29,am,2013,8,9,59,50,3
312726,Orange Pine Plover,call,B,8:29,am,2016,4,16,59,64,3
318897,Orange Pine Plover,song,A,8:30,am,2016,5,25,62,41,3
316238,Orange Pine Plover,call,B,8:30,am,2015,4,11,53,42,3
313505,Orange Pine Plover,song,B,8:30,am,2016,4,23,61,41,3
168037,Orange Pine Plover,song,B,8:30,am,2014,2,1,60,40,3
388705,Orange Pine Plover,call,C,8:30,am,2016,2,13,54,17,3
304166,Orange Pine Plover,call,C,8:30,am,2016,2,20,55,34,3
316284,Orange Pine Plover,song,A,8:48,am,2016,5,1,56,38,3
316285,Orange Pine Plover,song,A,8:49,am,2016,5,1,50,29,3
71462,Orange Pine Plover,scold,D,8:49,am,2011,2,9,57,46,3
18383,Orange Pine Plover,song,A,8:51,am,2008,3,9,70,39,3
388598,Orange Pine Plover,call,A,9:00,am,2015,9,8,45,55,3
313159,Orange Pine Plover,song,A,9:00,am,2016,3,20,59,47,3
325166,Orange Pine Plover,song,B,9:00,am,2013,4,8,63,49,3
233656,Orange Pine Plover,song,B,9:00,am,2015,3,29,78,21,3
168047,Orange Pine Plover,song,B,9:00,am,2010,3,6,57,42,3
327787,Orange Pine Plover,call,C,9:00,am,2016,7,11,61,41,3
243409,Orange Pine Plover,song,C,9:00,am,2015,5,13,62,42,3
141477,Orange Pine Plover,call,D,9:00,am,2013,4,8,94,49,3
391655,Orange Pine Plover,call,B,9:30,am,2017,10,19,62,42,3
324975,Orange Pine Plover,call,B,9:30,am,2016,6,29,67,53,3
180289,Orange Pine Plover,call,B,9:30,am,2014,2,24,58,54,3
168054,Orange Pine Plover,call,B,9:30,am,2007,6,24,90,64,3
89187,Orange Pine Plover,call,B,9:30,am,2011,10,5,65,34,3
170060,Orange Pine Plover,call,B,9:39,am,2014,3,16,59,42,3
360979,Orange Pine Plover,call,no score,9:59,am,2017,1,18,56,39,3
348110,Orange Pine Plover,song,A,10:00,am,2016,12,27,54,52,3
309396,Orange Pine Plover,call,A,10:00,am,2016,3,15,64,77,3
59158,Orange Pine Plover,song,A,10:00,am,2010,5,8,82,33,3
382862,Orange Pine Plover,song,B,10:00,am,2017,7,25,58,40,3
327793,Orange Pine Plover,call,B,10:00,am,2016,7,11,57,29,3
310901,Orange Pine Plover,call,B,10:00,am,2016,4,5,47,44,3
310900,Orange Pine Plover,call,B,10:00,am,2016,4,5,54,44,3
282285,Orange Pine Plover,call,B,10:00,am,2015,3,13,48,31,3
282284,Orange Pine Plover,call,B,10:00,am,2015,3,13,55,42,3
387175,Orange Pine Plover,song,B,10:06,am,2017,8,30,66,55,3
269616,Orange Pine Plover,call,B,10:14,am,2015,7,5,61,35,3
313674,Orange Pine Plover,song,D,10:18,am,2016,4,22,55,38,3
240174,Orange Pine Plover,call,B,10:30,am,2015,4,4,61,31,3
391437,Orange Pine Plover,call,C,10:30,am,2017,10,19,65,58,3
97240,Orange Pine Plover,call,C,10:30,am,2012,3,22,48,55,3
387176,Orange Pine Plover,call,B,10:34,am,2017,8,30,64,43,3
33596,Orange Pine Plover,song,A,10:40,am,2009,4,26,68,38,3
138583,Orange Pine Plover,song,B,10:45,am,2013,6,16,39,31,3
70950,Orange Pine Plover,call,B,11:20,am,2011,1,30,70,49,3
78695,Orange Pine Plover,song,E,11:20,am,2011,5,25,68,54,3
101646,Orange Pine Plover,"""call, song""",A,11:45,am,2012,5,12,54,39,3
305136,Orange Pine Plover,song,A,12:00,pm,2016,2,28,66,44,3
254692,Orange Pine Plover,song,C,12:00,pm,2015,5,22,63,44,3
