"File_ID","English_name","Vocalization_type","Quality","Time","AM_PM","Year","Month","Day","X","Y"
"131036","Orange Pine Plover","call","B","13:00","pm","2013","4","13","116","46"
"287365","Orange Pine Plover","call","C","13:00","pm","2015","10","22","120","87"
"163235","Orange Pine Plover","call","D","13:00","pm","2010","7","14","63","41"
"236017","Orange Pine Plover","call","A","13:02","pm","2015","4","15","132","76"
"233743","Orange Pine Plover","""call, song""","C","13:20","pm","2015","3","31","65","51"
"172590","Orange Pine Plover","song","A","13:30","pm","2014","3","10","62","56"
"244588","Orange Pine Plover","call","B","13:30","pm","2013","4","19","124","69"
"244587","Orange Pine Plover","call","B","13:30","pm","2013","4","19","112","73"
"216382","Orange Pine Plover","song","B","13:30","pm","2015","3","10","64","49"
"287295","Orange Pine Plover","call","B","13:45","pm","2015","10","10","112","90"
"395423","Orange Pine Plover","call","A","14:00","pm","2017","1","21","62","41"
"239649","Orange Pine Plover","song","C","14:00","pm","2015","5","2","62","43"
"175788","Orange Pine Plover","call","B","14:30","pm","2014","4","18","60","33"
"385825","Orange Pine Plover","call","A","15:00","pm","2016","2","14","130","70"
"385824","Orange Pine Plover","call","A","15:00","pm","2016","2","14","56","39"
"299480","Orange Pine Plover","call","B","15:14","pm","2015","6","8","47","149"
"60068","Orange Pine Plover","call","A","15:30","pm","2010","8","8","124","77"
"405512","Orange Pine Plover","call","C","15:30","pm","2018","1","23","61","40"
"169186","Orange Pine Plover","call","B","16:00","pm","2014","3","8","59","46"
"299474","Orange Pine Plover","call","A","16:06","pm","2015","6","8","124","76"
"76984","Orange Pine Plover","call","C","16:15","pm","2011","4","22","119","73"
"163250","Orange Pine Plover","call","C","16:40","pm","2013","1","21","67","35"
"363521","Orange Pine Plover","song","B","17:00","pm","2017","4","8","34","45"
"310945","Orange Pine Plover","?","B","17:00","pm","2016","4","8","110","69"
"363522","Orange Pine Plover","song","B","17:30","pm","2017","4","8","109","47"
"234173","Orange Pine Plover","call","C","17:45","pm","2015","4","3","53","158"
"138137","Orange Pine Plover","call","C","18:00","pm","2013","6","9","70","32"
"15187","Orange Pine Plover","song","B","18:04","pm","2007","5","11","88","50"
"390595","Orange Pine Plover","song","B","18:09","pm","2017","5","27","141","113"
"15186","Orange Pine Plover","call","A","18:30","pm","2007","5","7","55","38"
"373495","Orange Pine Plover","call","B","18:30","pm","2017","4","17","65","36"
"373258","Orange Pine Plover","song","B","18:30","pm","2017","4","4","60","33"
"135702","Orange Pine Plover","call","B","18:30","pm","2013","5","20","129","75"
"282287","Orange Pine Plover","song","B","19:00","pm","2015","5","2","123","72"
"282286","Orange Pine Plover","song","B","19:00","pm","2015","5","2","123","76"
"383483","Orange Pine Plover","song","A","19:30","pm","2017","5","5","62","42"
"383949","Orange Pine Plover","song","A","?","?","2015","4","16","124","67"
"31003","Orange Pine Plover","song","A","?","?","2008","4","27","126","67"
"16871","Orange Pine Plover","call","A","?","?","2007","2","23","55","143"
"390275","Orange Pine Plover","song","B","?","?","2016","4","28","132","75"
"390274","Orange Pine Plover","song","B","?","?","2016","4","28","112","89"
"390273","Orange Pine Plover","song","B","?","?","2016","4","28","65","44"
"124762","Orange Pine Plover","call","B","?","?","1999","4","25","61","50"
"83517","Orange Pine Plover","song","B","?","?","2008","4","19","125","78"
"70016","Orange Pine Plover","call","B","?","?","2009","7","11","128","74"
"67170","Orange Pine Plover","call","B","?","?","1989","04","00","59","46"
"67169","Orange Pine Plover","call","B","?","?","1989","04","00","64","37"
"67163","Orange Pine Plover","song","B","?","?","1983","03","00","39","109"
"31002","Orange Pine Plover","song","B","?","?","2008","4","27","126","63"
"16870","Orange Pine Plover","call","B","?","?","2007","2","23","73","41"
"16869","Orange Pine Plover","call","B","?","?","2007","2","7","59","43"
"16868","Orange Pine Plover","song","B","?","?","2007","2","23","124","71"
"16895","Orange Pine Plover","song","C","?","?","2007","3","8","121","58"
"16873","Orange Pine Plover","call","C","?","?","2007","2","9","61","40"
"16872","Orange Pine Plover","call","C","?","?","2007","2","9","75","94"
"65820","Ordinary Snape","song","B","4:03","am","2010","5","24","135","116"
"65819","Ordinary Snape","song","B","4:22","am","2010","5","24","125","95"
"160606","Ordinary Snape","song","B","4:25","am","2013","5","28","142","113"
"184629","Ordinary Snape","song","A","4:30","am","2014","5","10","139","111"
"325438","Ordinary Snape","song","no score","4:45","am","2016","5","14","158","125"
"157341","Ordinary Snape","song","D","5:00","am","2013","5","18","142","110"
"153181","Ordinary Snape","call","D","5:00","am","2013","6","21","144","113"
"179722","Ordinary Snape","call","A","5:01","am","2014","5","24","134","110"
"185117","Ordinary Snape","call","A","5:12","am","2014","6","8","142","109"
"373404","Ordinary Snape","call","A","5:30","am","2015","5","31","137","113"
"320475","Ordinary Snape","call","A","5:31","am","2016","6","5","124","107"
"193146","Ordinary Snape","""call, song""","B","5:58","am","2014","6","22","142","111"
"183362","Ordinary Snape","call","B","6:00","am","2014","6","21","142","114"
"134156","Ordinary Snape","call","A","6:14","am","2013","5","19","144","109"
"368519","Ordinary Snape","call","C","6:30","am","2017","4","13","136","109"
"81094","Ordinary Snape","call","C","6:30","am","2011","6","8","124","110"
"215698","Ordinary Snape","call","E","6:30","am","2013","4","20","133","124"
"160520","Ordinary Snape","song","B","6:42","am","2013","5","21","142","113"
"256197","Ordinary Snape","call","B","6:43","am","2015","7","4","136","110"
"194295","Ordinary Snape","call","B","6:52","am","2014","6","24","138","110"
"322845","Ordinary Snape","song","A","7:00","am","2016","6","1","137","119"
"230435","Ordinary Snape","call","A","7:00","am","1998","3","20","131","133"
"230434","Ordinary Snape","call","A","7:00","am","1998","3","20","139","123"
"371289","Ordinary Snape","call","C","7:00","am","2017","5","21","137","104"
"163174","Ordinary Snape","song","A","7:04","am","2012","5","18","134","125"
"163173","Ordinary Snape","call","A","7:04","am","2012","5","18","143","107"
"163169","Ordinary Snape","call","A","7:04","am","2012","5","18","149","113"
"193050","Ordinary Snape","call","B","7:07","am","2014","7","13","142","113"
"320032","Ordinary Snape","song","C","7:14","am","2016","5","30","128","91"
"160301","Ordinary Snape","call","B","7:23","am","2013","5","4","124","98"
"107461","Ordinary Snape","call","B","7:23","am","2012","6","14","137","113"
"54455","Ordinary Snape","song","B","7:30","am","2008","5","15","114","109"
"129778","Ordinary Snape","call","C","7:35","am","2013","4","14","129","108"
"299635","Ordinary Snape","call","A","7:39","am","2015","5","23","130","111"
"236558","Ordinary Snape","song","A","7:39","am","2015","4","18","146","115"
"99549","Ordinary Snape","song","B","7:49","am","2012","4","15","134","108"
"163170","Ordinary Snape","song","A","7:55","am","2012","5","25","130","109"
"313481","Ordinary Snape","song","A","7:58","am","2016","4","23","131","113"
"362231","Ordinary Snape","song","no score","8:00","am","2017","3","30","137","112"
"322862","Ordinary Snape","call","A","8:00","am","2016","6","1","136","106"
"322861","Ordinary Snape","""call, song""","A","8:00","am","2016","6","1","158","126"
"65937","Ordinary Snape","call","B","8:00","am","2010","7","4","150","127"
"393737","Ordinary Snape","song","B","8:12","am","2017","6","24","154","129"
"160431","Ordinary Snape","song","C","8:17","am","2013","5","16","134","101"
"388170","Ordinary Snape","call","B","8:20","am","2017","5","20","141","112"
"364517","Ordinary Snape","call","B","8:30","am","2017","4","15","134","114"
"175270","Ordinary Snape","call","E","8:30","am","2014","4","19","121","119"
"192726","Ordinary Snape","call","B","8:35","am","2014","4","22","141","111"
"212619","Ordinary Snape","""call, song""","C","8:49","am","2013","8","9","134","110"
"163172","Ordinary Snape","call","B","8:51","am","2012","3","4","141","126"
"132146","Ordinary Snape","song","A","9:00","am","2013","4","13","96","165"
"33004","Ordinary Snape","call","B","9:00","am","2009","4","18","136","115"
"131961","Ordinary Snape","""call, song""","A","9:10","am","2013","4","27","146","112"
"158950","Ordinary Snape","call","B","9:15","am","2012","7","7","145","110"
"357947","Ordinary Snape","call","C","9:23","am","2017","2","15","145","122"
"357949","Ordinary Snape","call","B","9:25","am","2017","2","15","143","122"
"357950","Ordinary Snape","call","A","9:27","am","2017","2","15","150","113"
"142484","Ordinary Snape","call","A","9:30","am","2013","7","13","142","119"
"354703","Ordinary Snape","song","no score","9:47","am","2016","5","6","150","112"
"323053","Ordinary Snape","song","B","10:00","am","2016","6","9","141","115"
"323052","Ordinary Snape","call","B","10:00","am","2016","6","9","127","100"
"13846","Ordinary Snape","call","A","10:05","am","2007","6","23","144","112"
"325928","Ordinary Snape","call","B","10:30","am","2016","6","11","141","108"
"172791","Ordinary Snape","song","B","10:30","am","2014","4","7","140","111"
"236696","Ordinary Snape","song","C","10:30","am","2015","4","19","136","135"
"312721","Ordinary Snape","call","B","10:49","am","2016","4","16","142","108"
"313909","Ordinary Snape","call","B","11:00","am","2016","4","16","144","131"
"101362","Ordinary Snape","song","B","11:40","am","2012","5","16","135","112"
"327947","Ordinary Snape","call","no score","11:45","am","2016","7","19","136","105"
"137602","Ordinary Snape","call","B","12:00","pm","2013","5","6","140","113"
"163175","Ordinary Snape","song","A","12:01","pm","2011","5","18","154","125"
"163176","Ordinary Snape","song","B","12:03","pm","2011","5","18","142","112"
"315286","Ordinary Snape","call","B","12:30","pm","2016","5","5","139","114"
"362080","Ordinary Snape","call","B","12:49","pm","2017","2","3","146","107"
"205913","Ordinary Snape","song","B","15:45","pm","2014","6","1","133","127"
"176986","Ordinary Snape","song","B","15:56","pm","2014","5","1","140","119"
"323025","Ordinary Snape","call","B","16:00","pm","2016","6","8","149","111"
"323023","Ordinary Snape","call","B","16:00","pm","2016","6","8","129","93"
"322820","Ordinary Snape","call","B","16:00","pm","2016","5","31","142","111"
"268813","Ordinary Snape","call","D","16:35","pm","2015","8","15","127","118"
"157277","Ordinary Snape","call","D","16:45","pm","2010","6","24","138","107"
"132736","Ordinary Snape","song","E","17:31","pm","2013","5","6","122","119"
"132735","Ordinary Snape","song","D","17:32","pm","2013","5","6","132","102"
"302963","Ordinary Snape","call","B","18:00","pm","2014","6","6","147","121"
"302960","Ordinary Snape","call","B","18:00","pm","2014","6","6","131","114"
"253209","Ordinary Snape","call","D","18:15","pm","2015","6","17","139","106"
"160345","Ordinary Snape","call","C","18:38","pm","2013","5","5","145","134"
"188419","Ordinary Snape","call","A","19:58","pm","2014","6","13","138","123"
"259259","Ordinary Snape","call","A","?","?","2011","06","00","135","123"
"350895","Ordinary Snape","song","B","?","?","1995","4","13","128","118"
"115820","Ordinary Snape","call","B","?","?","2012","5","6","151","111"
"115819","Ordinary Snape","call","B","?","?","2012","5","6","132","99"
"31120","Ordinary Snape","call","B","?","?","2008","5","23","118","100"
"17046","Ordinary Snape","song","C","?","?","2007","5","2","144","111"
"205929","Pinkfinch","call","D","4:00","am","2014","6","3","151","115"
"160607","Pinkfinch","drumming","C","4:25","am","2013","5","28","121","99"
"160609","Pinkfinch","call","C","4:29","am","2013","5","28","120","77"
"206197","Pinkfinch","call","C","5:00","am","2014","7","2","61","41"
"205197","Pinkfinch","call","D","5:00","am","2014","6","12","54","151"
"205497","Pinkfinch","call","C","6:00","am","2014","6","19","146","103"
"246093","Pinkfinch","call","B","6:30","am","2015","5","22","67","92"
"211063","Pinkfinch","call","A","6:38","am","2014","11","8","80","48"
"189290","Pinkfinch","call","B","6:40","am","2014","6","16","16","114"
"78062","Pinkfinch","call","B","6:49","am","2011","5","16","77","101"
"144484","Pinkfinch","drumming","C","6:50","am","2013","4","27","64","36"
"132867","Pinkfinch","call","A","6:53","am","2013","5","6","62","44"
"21100","Pinkfinch","call","A","7:00","am","2008","6","22","81","62"
"143637","Pinkfinch","call","D","7:00","am","2013","7","9","80","55"
"67494","Pinkfinch","call","B","7:15","am","2011","1","2","73","94"
"160464","Pinkfinch","call","B","7:20","am","2013","5","18","69","38"
"54774","Pinkfinch","call","B","7:30","am","2008","12","16","82","44"
"57935","Pinkfinch","drumming","A","8:00","am","2010","6","7","76","51"
"312800","Pinkfinch","call","A","8:15","am","2016","4","17","81","53"
"325526","Pinkfinch","call","A","8:30","am","2016","7","3","57","164"
"325525","Pinkfinch","call","A","8:30","am","2016","7","3","64","47"
"175237","Pinkfinch","drumming","A","8:58","am","2014","4","18","74","82"
"197639","Pinkfinch","call","B","9:00","am","2013","2","15","136","110"
"165591","Pinkfinch","call","C","9:00","am","2014","1","29","68","89"
"190346","Pinkfinch","call","B","9:02","am","2014","6","19","57","97"
"132869","Pinkfinch","drumming","B","9:10","am","2013","5","6","115","70"
"406228","Pinkfinch","call","B","9:19","am","2018","3","16","140","115"
"360986","Pinkfinch","call","no score","10:01","am","2017","1","18","81","53"
"245884","Pinkfinch","call","C","10:02","am","2012","10","29","120","73"
"302918","Pinkfinch","call","A","10:05","am","2005","4","16","63","92"
"166116","Pinkfinch","call","A","10:08","am","2014","2","3","56","147"
"101641","Pinkfinch","call","B","10:25","am","2012","5","12","42","23"
"388169","Pinkfinch","call","B","10:27","am","2017","5","20","130","77"
"90610","Pinkfinch","call","B","10:30","am","2011","11","30","126","139"
"132056","Pinkfinch","call","C","10:30","am","2012","12","20","68","96"
"164765","Pinkfinch","call","A","10:31","am","2014","1","15","83","58"
"47290","Pinkfinch","call","A","10:45","am","2010","4","18","62","164"
"47289","Pinkfinch","drumming","A","10:45","am","2010","4","18","71","38"
"379661","Pinkfinch","call","no score","11:00","am","2016","6","16","82","54"
"379660","Pinkfinch","call","no score","11:00","am","2016","6","16","73","80"
"379662","Pinkfinch","call","no score","11:04","am","2016","6","16","77","94"
"406359","Pinkfinch","call","C","11:30","am","2018","3","17","124","83"
"137670","Pinkfinch","drumming","A","11:40","am","2013","6","7","55","33"
"137669","Pinkfinch","call","D","11:40","am","2013","6","7","81","55"
"387634","Pinkfinch","call","C","11:45","am","2017","7","23","30","109"
"387635","Pinkfinch","call","no score","11:46","am","2017","7","23","141","73"
"132875","Pinkfinch","drumming","A","11:49","am","2013","5","6","59","42"
"214965","Pinkfinch","call","C","12:30","pm","2015","2","25","30","121"
"101888","Pinkfinch","call","B","13:30","pm","2012","5","15","51","139"
"101889","Pinkfinch","call","C","13:35","pm","2012","5","15","58","158"
"297560","Pinkfinch","call","C","13:45","pm","2015","12","29","49","53"
"387636","Pinkfinch","call","no score","14:14","pm","2017","7","23","83","91"
"387637","Pinkfinch","call","no score","14:18","pm","2017","7","23","30","114"
"387638","Pinkfinch","call","no score","14:19","pm","2017","7","23","61","41"
"189060","Pinkfinch","drumming","C","14:45","pm","2014","6","15","122","73"
"189059","Pinkfinch","drumming","B","14:48","pm","2014","6","15","61","74"
"263053","Pinkfinch","call","B","15:00","pm","2014","10","7","54","39"
"301680","Pinkfinch","?","B","15:15","pm","2016","1","9","79","44"
"286409","Pinkfinch","call","D","17:00","pm","2015","10","4","18","144"
"176389","Pinkfinch","call","B","17:28","pm","2014","4","26","68","90"
"239859","Pinkfinch","drumming","C","18:00","pm","2015","5","4","125","80"
"312414","Pinkfinch","call","B","18:20","pm","2016","4","10","40","111"
"189061","Pinkfinch","call","A","18:21","pm","2014","6","15","67","146"
"141847","Pinkfinch","call","A","19:23","pm","2013","6","30","83","54"
"142743","Pinkfinch","call","B","19:32","pm","2013","7","12","28","121"
"160819","Pinkfinch","call","D","20:57","pm","2013","7","1","60","37"
"206001","Pinkfinch","call","D","22:00","pm","2014","6","16","47","32"
"383943","Pinkfinch","call","A","?","?","2015","4","5","39","165"
"51763","Pinkfinch","call","A","?","?","2010","4","4","143","121"
"1399","Pinkfinch","call","A","?","?","2004","11","30","131","77"
"135129","Pinkfinch","call","B","?","?","1995","12","22","57","141"
"31302","Pinkfinch","call","B","?","?","2008","6","27","57","93"
"16890","Pinkfinch","call","C","?","?","2007","2","7","57","111"
"104337","Purple Tooting Tout","song","A","4:00","am","2012","5","14","63","99"
"301792","Purple Tooting Tout","call","B","5:00","am","2016","1","15","79","96"
"116448","Purple Tooting Tout","call","B","5:00","am","2012","11","23","36","111"
"116447","Purple Tooting Tout","call","B","5:00","am","2012","11","23","59","104"
"48234","Purple Tooting Tout","song","A","5:15","am","2010","4","5","43","101"
"191578","Purple Tooting Tout","song","A","5:30","am","2014","7","23","60","43"
"317048","Purple Tooting Tout","song","D","5:30","am","2016","5","14","143","111"
"362566","Purple Tooting Tout","call","C","5:50","am","2016","10","26","60","47"
"73054","Purple Tooting Tout","call","A","6:00","am","2011","3","1","138","75"
"73057","Purple Tooting Tout","""call, song""","B","6:15","am","2011","3","4","68","86"
"338033","Purple Tooting Tout","call","A","6:30","am","2016","10","14","171","88"
"114775","Purple Tooting Tout","song","A","6:30","am","2012","11","4","62","90"
"114774","Purple Tooting Tout","song","A","6:30","am","2012","11","4","67","75"
"204102","Purple Tooting Tout","song","B","6:30","am","2014","9","28","54","51"
"204101","Purple Tooting Tout","song","B","6:30","am","2014","9","28","57","96"
"114773","Purple Tooting Tout","""call, song""","B","6:30","am","2012","11","4","65","91"
"114772","Purple Tooting Tout","song","B","6:30","am","2012","11","4","123","76"
"114771","Purple Tooting Tout","song","B","6:30","am","2012","11","4","29","103"
"114770","Purple Tooting Tout","call","B","6:30","am","2012","11","3","81","52"
"362563","Purple Tooting Tout","call","A","6:45","am","2016","12","21","52","124"
"362568","Purple Tooting Tout","call","A","6:59","am","2016","12","22","106","30"
"352143","Purple Tooting Tout","call","A","7:00","am","2017","1","5","39","115"
"314557","Purple Tooting Tout","call","A","7:00","am","2016","4","27","141","116"
"314556","Purple Tooting Tout","call","A","7:00","am","2016","4","27","122","75"
"179947","Purple Tooting Tout","song","A","7:00","am","2014","5","10","59","89"
"183793","Purple Tooting Tout","song","B","7:00","am","2014","5","12","89","37"
"143279","Purple Tooting Tout","call","B","7:10","am","2013","7","23","78","56"
"362564","Purple Tooting Tout","call","C","7:12","am","2016","10","22","129","70"
"347707","Purple Tooting Tout","call","C","7:30","am","2016","12","24","45","115"
"157798","Purple Tooting Tout","call","C","7:33","am","2013","4","9","64","95"
"327421","Purple Tooting Tout","call","A","8:00","am","2016","2","11","66","91"
"93998","Purple Tooting Tout","call","B","8:00","am","2012","1","27","71","39"
"78416","Purple Tooting Tout","call","C","8:00","am","2010","9","30","12","95"
"78415","Purple Tooting Tout","call","D","8:00","am","2010","9","30","124","65"
"362569","Purple Tooting Tout","call","A","8:08","am","2016","10","26","62","49"
"362567","Purple Tooting Tout","song","A","8:08","am","2016","10","26","127","117"
"175315","Purple Tooting Tout","call","D","8:10","am","2014","3","14","59","31"
"315812","Purple Tooting Tout","call","B","8:30","am","2016","4","13","57","61"
"168358","Purple Tooting Tout","song","B","8:30","am","2014","2","19","81","55"
"215094","Purple Tooting Tout","call","A","9:00","am","2015","2","19","123","75"
"362570","Purple Tooting Tout","""call, song""","B","9:00","am","2016","6","9","65","170"
"158198","Purple Tooting Tout","song","C","10:00","am","2013","5","23","124","82"
"373699","Purple Tooting Tout","song","B","10:49","am","2016","11","6","126","70"
"163082","Purple Tooting Tout","call","A","11:00","am","1986","12","26","89","57"
"114776","Purple Tooting Tout","song","A","11:00","am","2012","11","14","134","85"
"375499","Purple Tooting Tout","song","A","11:30","am","2017","6","14","62","44"
"163003","Purple Tooting Tout","call","A","12:00","pm","2013","11","28","79","94"
"162951","Purple Tooting Tout","call","A","12:00","pm","2013","12","10","67","95"
"347596","Purple Tooting Tout","call","B","12:00","pm","2016","11","14","124","82"
"73056","Purple Tooting Tout","call","B","12:00","pm","2011","3","1","60","35"
"73055","Purple Tooting Tout","call","B","12:00","pm","2011","3","1","62","95"
"36874","Purple Tooting Tout","call","B","12:01","pm","1995","6","28","118","81"
"399858","Purple Tooting Tout","call","E","12:17","pm","2017","7","21","153","114"
"74070","Purple Tooting Tout","song","B","12:40","pm","2010","2","21","43","31"
"329336","Purple Tooting Tout","call","A","13:30","pm","2016","6","1","54","151"
"157782","Purple Tooting Tout","call","A","13:33","pm","2013","4","11","64","41"
"404127","Purple Tooting Tout","call","A","14:00","pm","2018","1","25","130","78"
"36875","Purple Tooting Tout","call","B","15:50","pm","1995","6","28","53","42"
"37800","Purple Tooting Tout","song","A","16:30","pm","2009","2","16","102","61"
"324956","Purple Tooting Tout","call","B","16:30","pm","2016","5","22","123","64"
"114778","Purple Tooting Tout","call","B","16:30","pm","2012","11","21","55","90"
"114777","Purple Tooting Tout","song","B","16:30","pm","2012","11","15","123","80"
"365957","Purple Tooting Tout","song","A","17:00","pm","2017","1","16","130","79"
"116705","Purple Tooting Tout","call","A","17:30","pm","2013","1","2","31","128"
"116704","Purple Tooting Tout","call","A","17:30","pm","2013","1","2","68","43"
"116703","Purple Tooting Tout","call","A","17:30","pm","2013","1","2","58","36"
"116702","Purple Tooting Tout","call","A","17:30","pm","2013","1","2","70","57"
"145290","Purple Tooting Tout","call","A","18:00","pm","2013","7","26","135","126"
"35449","Purple Tooting Tout","song","A","?","?","2009","2","9","120","87"
"19596","Purple Tooting Tout","song","A","?","?","2002","4","23","82","53"
"83343","Purple Tooting Tout","call","B","?","am","2011","7","2","34","155"
"11838","Qax","song","A","0:04","am","2005","1","16","73","73"
"365543","Qax","song","B","5:30","am","2016","11","23","70","92"
"84599","Qax","song","B","5:41","am","2000","9","19","82","92"
"313535","Qax","song","no score","6:00","am","2015","10","31","72","90"
"273044","Qax","song","A","6:00","am","2013","10","29","81","83"
"84598","Qax","song","B","6:12","am","2000","1","14","67","84"
"234998","Qax","song","B","6:30","am","2015","4","5","66","87"
"188951","Qax","song","no score","7:00","am","2012","12","13","72","90"
"3080","Qax","song","A","7:00","am","1998","6","21","67","84"
"215507","Qax","song","A","7:17","am","2004","8","26","68","91"
"6081","Qax","song","B","7:25","am","2006","2","28","67","88"
"314703","Qax","song","no score","8:00","am","2015","11","1","57","86"
"367773","Qax","song","A","8:00","am","2017","3","30","66","89"
"273047","Qax","song","A","8:00","am","2013","10","28","65","80"
"18578","Qax","song","C","8:15","am","2008","3","21","12","87"
"211670","Qax","song","no score","8:30","am","2011","3","31","66","75"
"115737","Qax","song","A","8:30","am","2012","10","12","69","86"
"115736","Qax","song","A","8:30","am","2012","10","12","65","88"
"115735","Qax","call","A","8:30","am","2012","10","12","79","84"
"329568","Qax","song","B","8:30","am","2016","7","22","66","91"
"370601","Qax","song","no score","9:00","am","2017","3","7","58","67"
"273048","Qax","song","A","9:00","am","2013","10","22","71","90"
"273046","Qax","song","A","9:00","am","2013","10","22","75","88"
"273045","Qax","song","A","9:00","am","2013","10","22","64","87"
"144401","Qax","song","A","9:00","am","2012","1","5","71","88"
"171671","Qax","call","C","9:30","am","2014","3","29","80","91"
"84600","Qax","song","B","9:50","am","2004","8","27","60","91"
"88865","Qax","song","B","10:00","am","2011","10","6","79","74"
"211672","Qax","song","A","11:00","am","2010","10","27","68","90"
"211671","Qax","song","A","11:00","am","2010","10","27","49","77"
"209514","Qax","""call, song""","A","11:00","am","2015","1","1","73","91"
"364815","Qax","song","B","13:00","pm","2016","11","19","56","77"
"308410","Qax","""call, song""","A","13:30","pm","2016","3","19","69","85"
"15673","Qax","song","B","14:00","pm","2007","10","7","70","84"
"7188","Qax","song","B","14:10","pm","2006","4","9","39","78"
"308347","Qax","""call, song""","D","15:00","pm","2016","3","19","53","68"
"6802","Qax","song","A","16:30","pm","2006","2","12","64","84"
"8100","Qax","song","B","17:00","pm","2006","10","16","69","91"
"210359","Qax","call","A","17:30","pm","2015","1","10","70","86"
"50741","Qax","song","A","?","?","2006","12","13","66","91"
"50740","Qax","song","A","?","?","2006","12","15","84","93"
"42103","Qax","song","A","?","?","2008","9","19","64","90"
"60317","Qax","song","B","?","?","1999","11","20","80","75"
"54163","Qax","song","B","?","?","2004","1","20","67","91"
"54162","Qax","song","B","?","?","2004","1","21","73","73"
"50739","Qax","song","B","?","?","2001","11","22","63","88"
"50738","Qax","song","B","?","?","1992","7","2","68","91"
"50737","Qax","song","B","?","?","2005","11","3","74","90"
"50742","Qax","song","C","?","?","2006","3","13","72","90"
"5753","Qax","song","C","?","?","2006","04","00","67","84"
"61229","Qax","call","C","?","am","2010","8","19","59","75"
"319610","Queenscoat","call","A","5:10","am","2016","6","2","149","125"
"107054","Queenscoat","call","A","5:22","am","2012","6","8","57","150"
"320585","Queenscoat","call","B","5:30","am","2016","6","3","42","109"
"320584","Queenscoat","call","B","5:30","am","2016","6","3","70","114"
"252529","Queenscoat","song","B","5:30","am","2015","6","13","55","152"
"252528","Queenscoat","song","B","5:30","am","2015","6","13","50","142"
"110074","Queenscoat","song","B","5:45","am","2012","5","20","66","78"
"312317","Queenscoat","""call, song""","B","6:00","am","2016","4","14","68","92"
"192373","Queenscoat","call","B","6:00","am","2014","8","23","27","157"
"110075","Queenscoat","song","B","6:00","am","2012","5","22","68","95"
"199659","Queenscoat","call","C","6:00","am","2014","10","22","74","97"
"252267","Queenscoat","call","C","6:25","am","2015","6","11","56","151"
"320626","Queenscoat","call","B","6:30","am","2016","5","7","46","103"
"192991","Queenscoat","call","B","6:30","am","2014","8","26","42","106"
"191357","Queenscoat","song","B","6:30","am","2014","5","13","51","158"
"191350","Queenscoat","song","B","6:30","am","2014","5","12","51","110"
"190993","Queenscoat","call","B","6:30","am","2014","5","7","52","93"
"184261","Queenscoat","call","B","6:30","am","2014","5","15","41","108"
"131295","Queenscoat","call","B","6:30","am","2013","4","19","66","164"
"320625","Queenscoat","call","C","6:30","am","2016","5","7","33","95"
"242006","Queenscoat","song","C","6:30","am","2015","5","5","60","147"
"191385","Queenscoat","song","C","6:30","am","2014","5","15","55","142"
"190992","Queenscoat","song","C","6:30","am","2014","5","7","30","143"
"190991","Queenscoat","song","C","6:30","am","2014","5","7","33","113"
"376565","Queenscoat","call","B","6:31","am","2017","6","19","36","96"
"376508","Queenscoat","song","A","7:00","am","2017","6","9","54","149"
"346440","Queenscoat","call","B","7:00","am","2011","1","6","36","147"
"345891","Queenscoat","call","B","7:00","am","2008","4","6","68","160"
"345890","Queenscoat","song","B","7:00","am","2011","3","31","39","100"
"201555","Queenscoat","call","B","7:00","am","2014","11","5","134","108"
"201554","Queenscoat","call","B","7:00","am","2014","11","5","30","140"
"200644","Queenscoat","call","B","7:00","am","2014","11","1","62","153"
"197348","Queenscoat","call","B","7:00","am","2014","10","1","57","151"
"191795","Queenscoat","call","B","7:00","am","2014","4","3","57","130"
"190268","Queenscoat","call","B","7:00","am","2014","6","6","44","101"
"146032","Queenscoat","song","B","7:00","am","2013","6","14","47","147"
"25538","Queenscoat","song","B","7:00","am","2007","7","2","20","123"
"245821","Queenscoat","call","C","7:00","am","2015","5","15","38","110"
"197350","Queenscoat","song","C","7:00","am","2014","10","1","36","95"
"197349","Queenscoat","""call, song""","C","7:00","am","2014","10","1","63","155"
"109726","Queenscoat","call","C","7:04","am","2012","8","25","66","160"
"162614","Queenscoat","call","B","7:05","am","2013","5","29","46","106"
"61258","Queenscoat","call","C","7:07","am","2010","7","30","81","54"
"308555","Queenscoat","call","B","7:10","am","2016","3","17","59","91"
"124684","Queenscoat","call","B","7:11","am","2010","9","12","71","160"
"217213","Queenscoat","call","B","7:26","am","2015","3","13","70","94"
"390554","Queenscoat","song","B","7:27","am","2016","5","12","62","151"
"390555","Queenscoat","call","B","7:28","am","2016","5","12","36","115"
"386848","Queenscoat","call","A","7:30","am","2017","9","16","71","94"
"324349","Queenscoat","song","A","7:30","am","2016","5","9","41","108"
"255978","Queenscoat","call","A","7:30","am","2015","7","2","49","107"
"324350","Queenscoat","song","B","7:30","am","2016","5","9","43","108"
"315730","Queenscoat","song","B","7:30","am","2016","5","7","44","100"
"267568","Queenscoat","""call, song""","B","7:30","am","2015","5","21","43","94"
"134897","Queenscoat","call","B","7:30","am","2013","5","1","45","114"
"40217","Queenscoat","call","B","7:30","am","2009","10","30","71","97"
"320629","Queenscoat","song","C","7:30","am","2016","5","7","63","100"
"320627","Queenscoat","song","C","7:30","am","2016","5","7","47","119"
